filename,geoReg,ALV,MoranI,ALV_norm,MoranI_norm,Global_Score
s-9_n-18_cn-4_cm-2.geojson,3,0.0015285875334284306,0.6674705853942581,0.7244943760155328,0.23093344959430587,0.9554278256098386
s-10_n-20_cn-4_cm-3.geojson,3,0.0016354436861705898,0.6615241474089536,0.803762743536291,0.1557624567235294,0.9595252002598204
s-13_n-26_cn-4_cm-2.geojson,3,0.0017616581995902013,0.6549795125738102,0.8973915910986843,0.07302944920706182,0.970421040305746
s-10_n-20_cn-4_cm-2.geojson,3,0.0016192338412222404,0.6634093079146888,0.7917379053417066,0.17959342700979097,0.9713313323514976
s-8_n-16_cn-4_cm-2.geojson,3,0.0014430474452768512,0.6747773949926865,0.661038758614456,0.32330137365051914,0.9843401322649752
s-9_n-18_cn-4_cm-3.geojson,3,0.0015500059375580487,0.6691252916988026,0.7403830439741427,0.25185116808889796,0.9922342120630406
s-12_n-24_cn-8_cm-3.geojson,3,0.0016732290282625488,0.6620050418788974,0.8317927849235219,0.16184161114523174,0.9936343960687537
s-3_n-6_cn-4_cm-2.geojson,3,0.0007050972828413495,0.7188707208261724,0.11361024666821339,0.8807004569452689,0.9943107036134823
s-11_n-22_cn-4_cm-3.geojson,3,0.0016878126814348889,0.6619821607750523,0.8426112764169388,0.16155236314529223,1.004163639562231
s-11_n-22_cn-8_cm-4.geojson,3,0.0016783650920319851,0.6626850913124978,0.8356028359129871,0.17043835279986266,1.0060411887128498
s-8_n-16_cn-8_cm-3.geojson,3,0.0014529146373863102,0.6759340296972288,0.668358470118742,0.3379227956419889,1.006281265760731
s-13_n-26_cn-8_cm-4.geojson,3,0.001739923567285525,0.6594082027856396,0.8812683377600313,0.12901406405767202,1.0102824018177032
s-10_n-20_cn-8_cm-4.geojson,3,0.0016359559716860855,0.6656862871501424,0.8041427687896411,0.2083775142731562,1.0125202830627973
s-12_n-24_cn-4_cm-2.geojson,3,0.0017108512813934678,0.6622463517157002,0.8597018431444066,0.16489209280614894,1.0245939359505556
s-9_n-18_cn-8_cm-3.geojson,3,0.0015113949888440896,0.6743832338072616,0.7117405484842625,0.31831864487528666,1.030059193359549
s-12_n-24_cn-4_cm-1.geojson,3,0.001708347109580154,0.6630691854564175,0.8578441905288212,0.17529382059850937,1.0331380111273305
s-13_n-26_cn-4_cm-1.geojson,3,0.0017645249995170778,0.6599190519217006,0.8995182496427223,0.1354718858427116,1.0349901354854338
s-6_n-12_cn-8_cm-3.geojson,3,0.001281001631824943,0.6893075287472945,0.5408294232952164,0.5069818532213726,1.047811276516589
s-12_n-24_cn-4_cm-3.geojson,3,0.0017201053692297013,0.6635889944592761,0.8665667397071904,0.18186490717918471,1.0484316468863752
s-7_n-14_cn-8_cm-3.geojson,3,0.0013530634707228184,0.6851703124953743,0.5942865634166833,0.4546818621768969,1.0489684255935803
s-10_n-20_cn-4_cm-4.geojson,3,0.0016685207247432129,0.6667297539755823,0.8283000563890166,0.22156834170461664,1.0498683980936332
s-6_n-12_cn-4_cm-3.geojson,3,0.0012954943767398996,0.6889127621099544,0.5515804769390383,0.5019914707176878,1.0535719476567262
s-13_n-26_cn-4_cm-4.geojson,3,0.0017779414560639422,0.6606083863717639,0.9094708876620725,0.14418600262310077,1.0536568902851733
s-13_n-26_cn-8_cm-5.geojson,3,0.0017734008965206265,0.6616019446375269,0.9061025954917759,0.15674591857563303,1.0628485140674089
s-7_n-14_cn-4_cm-3.geojson,3,0.0013758271539764263,0.6852290535828034,0.6111731905688621,0.4554244287142536,1.0665976192831157
s-3_n-6_cn-8_cm-3.geojson,3,0.0007483087387543515,0.7226316256775693,0.14566550488702681,0.9282433645599945,1.0739088694470214
s-5_n-10_cn-8_cm-3.geojson,3,0.0011457608658418227,0.7000214258513022,0.4405046926490865,0.6424199566395754,1.082924649288662
s-8_n-16_cn-4_cm-3.geojson,3,0.00148207611929029,0.6805376755217901,0.6899911324006455,0.396119085305297,1.0861102177059425
s-13_n-26_cn-4_cm-5.geojson,3,0.0018033056003175696,0.6620087501706637,0.9282865969773568,0.1618884889525204,1.0901750859298773
s-11_n-22_cn-4_cm-4.geojson,3,0.0017124683685318517,0.6673975035621044,0.860901435814637,0.23000959671004367,1.0909110325246807
s-5_n-10_cn-4_cm-3.geojson,3,0.0011554690375142076,0.700752826287115,0.44770643911227914,0.6516658441914236,1.0993722833037027
s-13_n-26_cn-8_cm-6.geojson,3,0.001811642657310945,0.6625032731021854,0.9344712188342474,0.16813992550188264,1.1026111443361302
s-3_n-6_cn-4_cm-3.geojson,3,0.0007776375773773405,0.72354913356666,0.1674223162569242,0.9398419012234825,1.1072642174804068
s-11_n-22_cn-8_cm-5.geojson,3,0.0017255991518280087,0.6690411866993304,0.8706421548040879,0.2507879675087614,1.1214301223128493
s-9_n-18_cn-8_cm-4.geojson,3,0.0015767767028241361,0.6778130554714152,0.7602422173157536,0.36167621465088823,1.1219184319666418
s-4_n-8_cn-8_cm-3.geojson,3,0.0009737423595759753,0.713407415453112,0.31289738296093567,0.811636911632239,1.1245342945931747
s-9_n-18_cn-4_cm-4.geojson,3,0.001600450017572209,0.6769786147083559,0.7778036301659136,0.35112775844802574,1.1289313886139394
s-12_n-24_cn-8_cm-4.geojson,3,0.0016995083465770817,0.6712229410365487,0.8512873915408675,0.278368283680245,1.1296556752211124
s-8_n-16_cn-8_cm-4.geojson,3,0.0015311514315285884,0.6811217537741054,0.7263963349731932,0.4035026218441923,1.1298989568173856
s-12_n-24_cn-4_cm-4.geojson,3,0.001739852931390825,0.6692771230164365,0.8812159384183226,0.2537705206363593,1.1349864590546819
s-11_n-22_cn-4_cm-5.geojson,3,0.0017505389597616942,0.6704465313388946,0.8891430816150578,0.2685534183791376,1.1576964999941954
s-4_n-8_cn-4_cm-3.geojson,3,0.0009991931881415843,0.7148826071291651,0.3317773967053435,0.8302853232086583,1.162062719914002
s-13_n-26_cn-4_cm-6.geojson,3,0.0018318421815554748,0.666026194179756,0.9494556934804893,0.21267439737577137,1.1621300908562606
s-12_n-24_cn-4_cm-5.geojson,3,0.0017675980841691,0.6702881482882364,0.901797934970779,0.26655124309347755,1.1683491780642565
s-10_n-20_cn-8_cm-5.geojson,3,0.0016942291425243344,0.6747885870347712,0.8473711557759507,0.3234428561511077,1.1708140119270585
s-12_n-24_cn-8_cm-5.geojson,3,0.0017382979478526579,0.6725558238605818,0.8800624156362551,0.2952177195123489,1.175280135148604
s-12_n-24_cn-4_cm-6.geojson,3,0.0018002058818943406,0.6690835489504475,0.9259871541013225,0.2513234834738791,1.1773106375752016
s-3_n-6_cn-8_cm-4.geojson,3,0.000821178528975768,0.7267627690094957,0.1997220020020762,0.9804665857084933,1.1801885877105696
s-10_n-20_cn-4_cm-5.geojson,3,0.0017094648170412434,0.6750476143130996,0.8586733317952124,0.3267173101588144,1.1853906419540268
s-3_n-6_cn-4_cm-4.geojson,3,0.0008336049971833538,0.7273659668644169,0.20894024375592982,0.9880918198005681,1.197032063556498
s-3_n-6_cn-8_cm-5.geojson,3,0.0008388404043077193,0.7275937003384143,0.21282398994559837,0.990970677932546,1.2037946678781444
s-13_n-26_cn-8_cm-7.geojson,3,0.0018537472760926722,0.6680942734434,0.9657053996489433,0.2388177073653445,1.2045231070142879
s-3_n-6_cn-8_cm-6.geojson,3,0.0008402170744088457,0.7279344633170024,0.21384523569261907,0.9952783813841543,1.2091236170767734
s-3_n-6_cn-8_cm-7.geojson,3,0.0008404916828278987,0.7279460443370864,0.21404894657427798,0.9954247810910585,1.2094737276653365
s-7_n-14_cn-8_cm-4.geojson,3,0.001456861743918577,0.6918370418130246,0.6712865251086899,0.5389583085548758,1.2102448336635656
s-11_n-22_cn-4_cm-6.geojson,3,0.001789164543541464,0.6723466586963665,0.9177964337355168,0.2925735898490275,1.2103700235845443
s-8_n-16_cn-4_cm-4.geojson,3,0.0015459198938732605,0.6866390625830879,0.737351922188454,0.4732488433924288,1.2106007655808828
s-3_n-6_cn-8_cm-8.geojson,3,0.0008404731877542829,0.7281091696080616,0.21403522650056137,0.9974869044347849,1.2115221309353463
s-3_n-6_cn-4_cm-5.geojson,3,0.0008500339481218776,0.7280257677537391,0.22112761984570736,0.9964325925572908,1.217560212402998
s-3_n-6_cn-4_cm-6.geojson,3,0.000851333195117553,0.7281918678199297,0.22209143134097942,0.9985323213230343,1.2206237526640136
s-3_n-6_cn-4_cm-7.geojson,3,0.0008514880094280718,0.7281846139103799,0.2222062761800341,0.9984406221269103,1.2206468983069445
s-3_n-6_cn-4_cm-8.geojson,3,0.00085146970572145,0.728307969256157,0.2221926980667832,1.0,1.2221926980667832
s-7_n-14_cn-4_cm-4.geojson,3,0.0014652545031864426,0.6925444652866657,0.6775124682021468,0.5479010949801459,1.2254135631822929
s-4_n-8_cn-8_cm-4.geojson,3,0.0010381986989775438,0.7178599322882565,0.3607125875103169,0.8679227271235983,1.228635314633915
s-6_n-12_cn-4_cm-4.geojson,3,0.001400812036779658,0.6970273641409939,0.6297075549614167,0.6045709801537421,1.2342785351151588
s-9_n-18_cn-8_cm-5.geojson,3,0.0016488380255060215,0.6826305277979116,0.8136989744962498,0.42257555957051335,1.2362745340667631
s-9_n-18_cn-4_cm-5.geojson,3,0.0016577673318407848,0.6822664080513053,0.8203229406234732,0.41797259508254797,1.2382955357060212
s-6_n-12_cn-8_cm-4.geojson,3,0.0013959065362459543,0.6979572543068102,0.6260685411171022,0.6163260454883059,1.2423945866054082
s-10_n-20_cn-4_cm-6.geojson,3,0.0017611659949494855,0.6766801937229467,0.8970264623030609,0.34735531487388666,1.2443817771769476
s-11_n-22_cn-8_cm-6.geojson,3,0.0017779577328889474,0.675846759641742,0.9094829621876238,0.3368195844868329,1.2463025466744568
s-8_n-16_cn-8_cm-5.geojson,3,0.0016109326864735935,0.6860164218288125,0.7855799166009906,0.4653778248404214,1.250957741441412
s-5_n-10_cn-8_cm-4.geojson,3,0.0012432634864798162,0.708314334237105,0.5128343935472565,0.7472534987849346,1.2600878923321912
s-12_n-24_cn-8_cm-6.geojson,3,0.0017829628467576956,0.6771241684195913,0.9131958715096401,0.35296775358740784,1.266163625097048
s-13_n-26_cn-4_cm-7.geojson,3,0.001864020221605193,0.6724338163015492,0.9733261084196599,0.2936753794807393,1.2670014879003992
s-5_n-10_cn-4_cm-4.geojson,3,0.0012506744939527474,0.7097262184511968,0.5183320504344637,0.7651016186937174,1.2834336691281811
s-4_n-8_cn-8_cm-5.geojson,3,0.0010727397987326292,0.7203824500657765,0.38633597483705356,0.8998107525833733,1.2861467274204268
s-4_n-8_cn-4_cm-4.geojson,3,0.0010684797855474125,0.7212383796194688,0.38317579844904665,0.9106308560701156,1.2938066545191622
s-10_n-20_cn-8_cm-6.geojson,3,0.0017544179940601381,0.6835874990612287,0.8920206390462768,0.43467296648707937,1.3266936055333562
s-4_n-8_cn-8_cm-6.geojson,3,0.0011033526368432558,0.7218275871163615,0.4090452867478241,0.9180792331755002,1.3271245199233244
s-13_n-26_cn-4_cm-8.geojson,3,0.0018999774328116708,0.6753147274415126,1.0,0.330093980212592,1.330093980212592
s-4_n-8_cn-4_cm-5.geojson,3,0.0010987972678434981,0.7231766462569145,0.4056660085799419,0.9351331594566417,1.3407991680365836
s-13_n-26_cn-8_cm-8.geojson,3,0.001897000006381012,0.6764850037402734,0.997791276154767,0.34488785034600566,1.3426791265007727
s-8_n-16_cn-4_cm-5.geojson,3,0.0016156028055072911,0.6930049042866808,0.7890443190001871,0.5537216646847491,1.3427659836849362
s-4_n-8_cn-8_cm-7.geojson,3,0.0011139004384944692,0.722695090820806,0.41686989016436243,0.9290456495315309,1.3459155396958933
s-9_n-18_cn-4_cm-6.geojson,3,0.0017169852866855855,0.6877146447706167,0.8642521902549108,0.4868456522972678,1.3510978425521787
s-4_n-8_cn-8_cm-8.geojson,3,0.0011158409063926878,0.7233521867730911,0.4183093741675848,0.9373522282374237,1.3556616024050085
s-4_n-8_cn-4_cm-6.geojson,3,0.0011246110196780153,0.7246082279044185,0.42481524720586933,0.9532302814790028,1.378045528684872
s-12_n-24_cn-4_cm-7.geojson,3,0.0018385706314592814,0.6831422313077089,0.9544470133636496,0.4290441817914105,1.3834911951550601
s-6_n-12_cn-8_cm-5.geojson,3,0.001477870125891822,0.7043353664030988,0.6868710291408534,0.696953981086725,1.3838250102275784
s-4_n-8_cn-4_cm-7.geojson,3,0.001135086230245223,0.7246277901099372,0.4325860008760148,0.9534775741296981,1.3860635750057129
s-10_n-20_cn-4_cm-7.geojson,3,0.0018080989180529283,0.6851788987102398,0.9318423910251457,0.4547904035083696,1.3866327945335153
s-5_n-10_cn-8_cm-5.geojson,3,0.0013118913316084706,0.7149415818335165,0.5637441176035068,0.8310308429788662,1.3947749605823732
s-7_n-14_cn-4_cm-5.geojson,3,0.0015486692722838755,0.7012157637652665,0.7393914747337541,0.6575179980280135,1.3969094727617675
s-5_n-10_cn-4_cm-5.geojson,3,0.0013119032987467662,0.7151490183615915,0.5637529951036997,0.8336531203508994,1.3974061154545991
s-6_n-12_cn-4_cm-5.geojson,3,0.0014776458147151656,0.7057241918339984,0.6867046299178426,0.7145106068890807,1.4012152368069235
s-7_n-14_cn-8_cm-5.geojson,3,0.0015450499217289453,0.7017709459589095,0.7367065567144152,0.6645362494288453,1.4012428061432605
s-12_n-24_cn-8_cm-7.geojson,3,0.0018295387043572565,0.6852556530996343,0.9477469207758922,0.4557606824673416,1.4035076032432339
s-4_n-8_cn-4_cm-8.geojson,3,0.0011378130142459463,0.7260864244958827,0.43460879236506095,0.9719166792373192,1.40652547160238
s-11_n-22_cn-4_cm-7.geojson,3,0.0018304039691963104,0.6868977056266844,0.9483887942619273,0.47651844015511496,1.4249072344170424
s-11_n-22_cn-8_cm-7.geojson,3,0.001826409327349281,0.6872895869043838,0.945425476475181,0.48147234782302184,1.4268978242982029
s-9_n-18_cn-8_cm-6.geojson,3,0.0017144627301663557,0.6946679062499452,0.8623808994389228,0.5747442514894168,1.4371251509283396
s-8_n-16_cn-8_cm-6.geojson,3,0.0016769137103382215,0.6971725977859566,0.834526167377187,0.6064069292239374,1.4409330966011242
s-10_n-20_cn-8_cm-7.geojson,3,0.001805488955389015,0.6918098018701379,0.9299062603078273,0.5386139589530464,1.4685202192608737
s-5_n-10_cn-4_cm-6.geojson,3,0.0013411298387352615,0.7193167564098601,0.5854339189786067,0.886338948049416,1.4717728670280228
s-8_n-16_cn-4_cm-6.geojson,3,0.00167811977896263,0.6996373748747846,0.8354208569998384,0.6375650345350876,1.4729858915349259
s-5_n-10_cn-8_cm-6.geojson,3,0.001351460163874798,0.7199344567600782,0.5930971932848191,0.8941475132336938,1.487244706518513
s-12_n-24_cn-8_cm-8.geojson,3,0.001868788395203712,0.691122928371273,0.9768632499647256,0.5299309519135552,1.506794201878281
s-7_n-14_cn-8_cm-6.geojson,3,0.00160569273477129,0.7068508481861389,0.7816927991382135,0.7287530620906431,1.5104458612288565
s-5_n-10_cn-4_cm-7.geojson,3,0.0013571237530405783,0.721474435599737,0.597298574824008,0.913614921901408,1.510913496725416
s-8_n-16_cn-8_cm-7.geojson,3,0.0017241881178308319,0.7000244934746108,0.8695954171235504,0.6424587355338361,1.5120541526573865
s-6_n-12_cn-8_cm-6.geojson,3,0.0015267677847685254,0.7117249077482025,0.7231444443375988,0.7903677459563603,1.5135121902939592
s-5_n-10_cn-4_cm-8.geojson,3,0.0013690646318485075,0.722125887234711,0.6061565951211801,0.9218501488270583,1.5280067439482385
s-12_n-24_cn-4_cm-8.geojson,3,0.001873832677587968,0.6926476950290748,0.9806052153981859,0.549206058094175,1.5298112734923608
s-9_n-18_cn-4_cm-7.geojson,3,0.0017654528129960627,0.6993661445136334,0.9002065231576816,0.63413631710882,1.5343428402665016
s-6_n-12_cn-4_cm-6.geojson,3,0.0015267460058922503,0.7135432280526007,0.7231282882630589,0.8133537659865864,1.5364820542496451
s-5_n-10_cn-8_cm-7.geojson,3,0.0013735499482031665,0.7226613434245923,0.6094839066154083,0.9286190369465763,1.5381029435619846
s-9_n-18_cn-8_cm-7.geojson,3,0.001764615710281644,0.6997996460644339,0.899585540987574,0.6396163611394186,1.5392019021269925
s-6_n-12_cn-4_cm-7.geojson,3,0.0015565520600927185,0.7120971746778247,0.7452391091945164,0.795073701821336,1.5403128110158524
s-6_n-12_cn-8_cm-7.geojson,3,0.0015552418225527238,0.7123827158417922,0.7442671446590684,0.7986833270884219,1.5429504717474902
s-10_n-20_cn-8_cm-8.geojson,3,0.0018471568421555042,0.6954825035381204,0.9608164632045132,0.5850418594176076,1.5458583226221208
s-10_n-20_cn-4_cm-8.geojson,3,0.0018496807241235287,0.6956689513648289,0.9626887372690974,0.587398811308288,1.5500875485773853
s-11_n-22_cn-4_cm-8.geojson,3,0.001867671005740148,0.6953764307992191,0.9760343445962595,0.5837009569951089,1.5597353015913684
s-7_n-14_cn-4_cm-6.geojson,3,0.0016066788554221821,0.7107110743902896,0.7824243262629393,0.7775515255050295,1.5599758517679687
s-5_n-10_cn-8_cm-8.geojson,3,0.0013850621517120774,0.7241070693040231,0.6180239256531522,0.9468949611291483,1.5649188867823005
s-6_n-12_cn-8_cm-8.geojson,3,0.0015734717060097445,0.7139956653444494,0.7577904941775427,0.8190731833124,1.5768636774899427
s-11_n-22_cn-8_cm-8.geojson,3,0.0018677853571244167,0.6971406518156619,0.97611917310002,0.6060030890912037,1.5821222621912239
s-8_n-16_cn-4_cm-7.geojson,3,0.0017234082859279942,0.7057691546439993,0.8690169197671304,0.7150789974244532,1.5840959171915836
s-6_n-12_cn-4_cm-8.geojson,3,0.0015758456584309794,0.7150434065297673,0.759551547033875,0.8323180444152304,1.5918695914491052
s-9_n-18_cn-4_cm-8.geojson,3,0.001799284073016739,0.7038699338671458,0.9253033349386589,0.691070286355793,1.616373621294452
s-7_n-14_cn-8_cm-7.geojson,3,0.0016451256261402305,0.7136423943625322,0.8109450307151986,0.8146073618359505,1.6255523925511493
s-9_n-18_cn-8_cm-8.geojson,3,0.0018010812735414722,0.7060269015446574,0.9266365398879967,0.7183372657322572,1.6449738056202539
s-7_n-14_cn-4_cm-7.geojson,3,0.0016439033482811853,0.7161437817678455,0.8100383167070959,0.8462282709039584,1.6562665876110543
s-8_n-16_cn-4_cm-8.geojson,3,0.0017560569119463411,0.7108425021211572,0.8932364262705591,0.7792129492085116,1.6724493754790708
s-8_n-16_cn-8_cm-8.geojson,3,0.0017586061646474847,0.7109716993233746,0.8951275209322314,0.7808461760227503,1.6759736969549817
s-7_n-14_cn-4_cm-8.geojson,3,0.0016691968480090002,0.7176862098271647,0.8288016202779119,0.8657266410101132,1.694528261288025
s-7_n-14_cn-8_cm-8.geojson,3,0.0016706870811967333,0.7190683697565882,0.8299071097512407,0.8831990058876635,1.7131061156389042
